# Program:featureCounts v2.0.6; Command:"featureCounts" "--extraAttributes" "Name" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "16" "-a" "reference.gff" "-o" "countsSRR10379723.txt" "SRR10379723_trimmed.bam" 
Geneid	Chr	Start	End	Strand	Length	Name	SRR10379723_trimmed.bam
gene-SAOUHSC_02584	CP000253.1	2376428	2377225	-	798	SAOUHSC_02584	296
gene-SAOUHSC_02585	CP000253.1	2377610	2378302	+	693	SAOUHSC_02585	643
gene-SAOUHSC_02586	CP000253.1	2378658	2378972	+	315	SAOUHSC_02586	53
gene-SAOUHSC_02587	CP000253.1	2378949	2379686	-	738	SAOUHSC_02587	33
gene-SAOUHSC_02588	CP000253.1	2379510	2380064	+	555	SAOUHSC_02588	4
gene-SAOUHSC_02589	CP000253.1	2380509	2381381	+	873	SAOUHSC_02589	2229
gene-SAOUHSC_02590	CP000253.1	2381768	2383147	-	1380	SAOUHSC_02590	1532
gene-SAOUHSC_02591	CP000253.1	2383427	2383783	+	357	SAOUHSC_02591	106
gene-SAOUHSC_02592	CP000253.1	2383780	2383965	+	186	SAOUHSC_02592	66
gene-SAOUHSC_02593	CP000253.1	2384061	2384252	-	192	SAOUHSC_02593	42
gene-SAOUHSC_02594	CP000253.1	2384263	2384898	-	636	SAOUHSC_02594	97
gene-SAOUHSC_02595	CP000253.1	2384973	2385890	-	918	SAOUHSC_02595	71
gene-SAOUHSC_02596	CP000253.1	2386157	2386687	+	531	SAOUHSC_02596	48
gene-SAOUHSC_02597	CP000253.1	2386753	2388357	-	1605	SAOUHSC_02597	285
gene-SAOUHSC_02599	CP000253.1	2388687	2389451	+	765	SAOUHSC_02599	43
gene-SAOUHSC_02600	CP000253.1	2389509	2390015	-	507	SAOUHSC_02600	259
gene-SAOUHSC_02601	CP000253.1	2390182	2391393	-	1212	SAOUHSC_02601	167
gene-SAOUHSC_02602	CP000253.1	2391278	2391637	+	360	SAOUHSC_02602	33
gene-SAOUHSC_02603	CP000253.1	2391720	2392289	-	570	SAOUHSC_02603	36
gene-SAOUHSC_02604	CP000253.1	2392776	2393657	-	882	SAOUHSC_02604	770
gene-SAOUHSC_02605	CP000253.1	2393768	2394889	-	1122	SAOUHSC_02605	175
gene-SAOUHSC_02606	CP000253.1	2395166	2396404	-	1239	SAOUHSC_02606	438
gene-SAOUHSC_02607	CP000253.1	2396404	2398065	-	1662	SAOUHSC_02607	374
gene-SAOUHSC_02608	CP000253.1	2398225	2399109	+	885	SAOUHSC_02608	118
gene-SAOUHSC_02609	CP000253.1	2399531	2399950	+	420	SAOUHSC_02609	44
gene-SAOUHSC_02610	CP000253.1	2400206	2401141	-	936	SAOUHSC_02610	769
gene-SAOUHSC_02611	CP000253.1	2401431	2402690	+	1260	SAOUHSC_02611	423
gene-SAOUHSC_02612	CP000253.1	2402756	2403442	-	687	SAOUHSC_02612	120
gene-SAOUHSC_02613	CP000253.1	2403616	2404269	+	654	SAOUHSC_02613	119
gene-SAOUHSC_A02483	CP000253.1	2404293	2404481	+	189	SAOUHSC_A02483	24
gene-SAOUHSC_02614	CP000253.1	2404505	2405524	-	1020	SAOUHSC_02614	328
gene-SAOUHSC_02615	CP000253.1	2405554	2405880	-	327	SAOUHSC_02615	135
gene-SAOUHSC_02616	CP000253.1	2405929	2406114	-	186	SAOUHSC_02616	1
gene-SAOUHSC_02618	CP000253.1	2406098	2407330	-	1233	SAOUHSC_02618	285
gene-SAOUHSC_02619	CP000253.1	2407323	2408222	-	900	SAOUHSC_02619	84
gene-SAOUHSC_02620	CP000253.1	2408453	2409100	-	648	SAOUHSC_02620	1036
gene-SAOUHSC_02621	CP000253.1	2409499	2410107	+	609	SAOUHSC_02621	87
gene-SAOUHSC_02622	CP000253.1	2410444	2411652	+	1209	SAOUHSC_02622	202
gene-SAOUHSC_02623	CP000253.1	2411700	2412749	-	1050	SAOUHSC_02623	959
gene-SAOUHSC_02624	CP000253.1	2412780	2413727	-	948	SAOUHSC_02624	287
gene-SAOUHSC_02625	CP000253.1	2413824	2414315	+	492	SAOUHSC_02625	113
gene-SAOUHSC_02626	CP000253.1	2414312	2414731	+	420	SAOUHSC_02626	168
gene-SAOUHSC_02627	CP000253.1	2414839	2415741	-	903	SAOUHSC_02627	278
gene-SAOUHSC_02628	CP000253.1	2415967	2416605	+	639	SAOUHSC_02628	422
gene-SAOUHSC_02629	CP000253.1	2416851	2418782	-	1932	SAOUHSC_02629	2894
gene-SAOUHSC_02630	CP000253.1	2418795	2419442	-	648	SAOUHSC_02630	1012
gene-SAOUHSC_02631	CP000253.1	2419563	2420114	+	552	SAOUHSC_02631	73
gene-SAOUHSC_02632	CP000253.1	2420344	2420631	-	288	SAOUHSC_02632	22
gene-SAOUHSC_02633	CP000253.1	2420613	2421551	-	939	SAOUHSC_02633	68
gene-SAOUHSC_02634	CP000253.1	2421661	2421789	-	129	SAOUHSC_02634	4
gene-SAOUHSC_02635	CP000253.1	2421820	2423202	-	1383	SAOUHSC_02635	963
gene-SAOUHSC_A02503	CP000253.1	2423112	2423381	+	270	SAOUHSC_A02503	7
gene-SAOUHSC_02636	CP000253.1	2423442	2423618	-	177	SAOUHSC_02636	1038
gene-SAOUHSC_02637	CP000253.1	2423661	2423897	-	237	SAOUHSC_02637	868
gene-SAOUHSC_02638	CP000253.1	2424092	2425060	+	969	SAOUHSC_02638	1985
gene-SAOUHSC_A02505	CP000253.1	2425299	2425460	-	162	SAOUHSC_A02505	8
gene-SAOUHSC_02639	CP000253.1	2425635	2425991	+	357	SAOUHSC_02639	8
gene-SAOUHSC_02640	CP000253.1	2426131	2426796	-	666	SAOUHSC_02640	101
gene-SAOUHSC_02641	CP000253.1	2426796	2427851	-	1056	SAOUHSC_02641	88
gene-SAOUHSC_02643	CP000253.1	2427987	2428661	+	675	SAOUHSC_02643	130
gene-SAOUHSC_02644	CP000253.1	2428654	2430027	+	1374	SAOUHSC_02644	634
gene-SAOUHSC_02645	CP000253.1	2430190	2430633	+	444	SAOUHSC_02645	194
gene-SAOUHSC_02646	CP000253.1	2430630	2431085	+	456	SAOUHSC_02646	267
gene-SAOUHSC_02647	CP000253.1	2431151	2432629	-	1479	SAOUHSC_02647	1024
gene-SAOUHSC_02648	CP000253.1	2433010	2434608	-	1599	SAOUHSC_02648	2006
gene-SAOUHSC_02649	CP000253.1	2434925	2436598	+	1674	SAOUHSC_02649	770
gene-SAOUHSC_02650	CP000253.1	2436751	2437380	-	630	SAOUHSC_02650	1135
gene-SAOUHSC_02651	CP000253.1	2437694	2438209	-	516	SAOUHSC_02651	64
gene-SAOUHSC_02652	CP000253.1	2438502	2439404	+	903	SAOUHSC_02652	136
gene-SAOUHSC_02653	CP000253.1	2439450	2439785	-	336	SAOUHSC_02653	30
gene-SAOUHSC_02654	CP000253.1	2439887	2440921	-	1035	SAOUHSC_02654	74
gene-SAOUHSC_02655	CP000253.1	2440932	2441048	-	117	SAOUHSC_02655	1
gene-SAOUHSC_02656	CP000253.1	2441153	2441584	-	432	SAOUHSC_02656	267
gene-SAOUHSC_02657	CP000253.1	2441636	2441728	+	93	SAOUHSC_02657	6
gene-SAOUHSC_02658	CP000253.1	2441791	2443068	-	1278	SAOUHSC_02658	221
gene-SAOUHSC_02659	CP000253.1	2443229	2443852	+	624	SAOUHSC_02659	3073
gene-SAOUHSC_02660	CP000253.1	2443898	2444842	+	945	SAOUHSC_02660	4584
gene-SAOUHSC_02661	CP000253.1	2444928	2446178	-	1251	SAOUHSC_02661	1009
gene-SAOUHSC_02662	CP000253.1	2446156	2446371	-	216	SAOUHSC_02662	118
gene-SAOUHSC_02663	CP000253.1	2446357	2446938	+	582	SAOUHSC_02663	255
gene-SAOUHSC_02664	CP000253.1	2448426	2450531	+	2106	SAOUHSC_02664	857
gene-SAOUHSC_02665	CP000253.1	2450602	2451024	+	423	SAOUHSC_02665	909
gene-SAOUHSC_02666	CP000253.1	2451289	2451645	+	357	SAOUHSC_02666	121
gene-SAOUHSC_02667	CP000253.1	2452049	2453326	-	1278	SAOUHSC_02667	3403
gene-SAOUHSC_02668	CP000253.1	2453508	2453873	-	366	SAOUHSC_02668	41
gene-SAOUHSC_02669	CP000253.1	2454271	2454717	+	447	SAOUHSC_02669	778
gene-SAOUHSC_02670	CP000253.1	2454933	2455361	+	429	SAOUHSC_02670	910
gene-SAOUHSC_02671	CP000253.1	2455468	2456637	-	1170	SAOUHSC_02671	227
gene-SAOUHSC_02672	CP000253.1	2457007	2457645	+	639	SAOUHSC_02672	49
gene-SAOUHSC_02673	CP000253.1	2457715	2457921	+	207	SAOUHSC_02673	25
gene-SAOUHSC_02674	CP000253.1	2457900	2458640	+	741	SAOUHSC_02674	121
gene-SAOUHSC_02675	CP000253.1	2458898	2459500	-	603	SAOUHSC_02675	338
gene-SAOUHSC_02676	CP000253.1	2459574	2460608	-	1035	SAOUHSC_02676	614
gene-SAOUHSC_02677	CP000253.1	2460632	2461084	-	453	SAOUHSC_02677	283
gene-SAOUHSC_02678	CP000253.1	2461104	2461781	-	678	SAOUHSC_02678	115
gene-SAOUHSC_02679	CP000253.1	2461774	2462364	-	591	SAOUHSC_02679	24
gene-SAOUHSC_02680	CP000253.1	2462342	2463787	-	1446	SAOUHSC_02680	84
gene-SAOUHSC_02681	CP000253.1	2463891	2467580	-	3690	SAOUHSC_02681	153
gene-SAOUHSC_02682	CP000253.1	2467889	2468866	-	978	SAOUHSC_02682	186
gene-SAOUHSC_02683	CP000253.1	2468857	2469171	-	315	SAOUHSC_02683	38
gene-SAOUHSC_02684	CP000253.1	2469175	2471580	-	2406	SAOUHSC_02684	186
gene-SAOUHSC_02685	CP000253.1	2471646	2472377	-	732	SAOUHSC_02685	53
gene-SAOUHSC_02686	CP000253.1	2472607	2473143	-	537	SAOUHSC_02686	83
gene-SAOUHSC_02687	CP000253.1	2473376	2474200	-	825	SAOUHSC_02687	187
gene-SAOUHSC_02688	CP000253.1	2474417	2474599	-	183	SAOUHSC_02688	1
gene-SAOUHSC_02689	CP000253.1	2474683	2475150	-	468	SAOUHSC_02689	20
gene-SAOUHSC_02690	CP000253.1	2475336	2476886	-	1551	SAOUHSC_02690	2688
gene-SAOUHSC_02691	CP000253.1	2477181	2477447	-	267	SAOUHSC_02691	958
gene-SAOUHSC_02692	CP000253.1	2477447	2477698	-	252	SAOUHSC_02692	488
gene-SAOUHSC_02693	CP000253.1	2477863	2477964	-	102	SAOUHSC_02693	6
gene-SAOUHSC_02694	CP000253.1	2477971	2478570	-	600	SAOUHSC_02694	421
gene-SAOUHSC_02695	CP000253.1	2478589	2478939	-	351	SAOUHSC_02695	111
gene-SAOUHSC_02696	CP000253.1	2479206	2480456	+	1251	SAOUHSC_02696	494
gene-SAOUHSC_02697	CP000253.1	2480553	2481284	-	732	SAOUHSC_02697	7533
gene-SAOUHSC_02698	CP000253.1	2481281	2482000	-	720	SAOUHSC_02698	3716
gene-SAOUHSC_02699	CP000253.1	2481981	2482760	-	780	SAOUHSC_02699	3089
gene-SAOUHSC_02700	CP000253.1	2482881	2484239	-	1359	SAOUHSC_02700	859
gene-SAOUHSC_02701	CP000253.1	2484250	2484393	-	144	SAOUHSC_02701	22
gene-SAOUHSC_02702	CP000253.1	2484494	2484598	+	105	SAOUHSC_02702	233
gene-SAOUHSC_02703	CP000253.1	2484752	2485438	-	687	SAOUHSC_02703	1036
gene-SAOUHSC_02704	CP000253.1	2485765	2486631	-	867	SAOUHSC_02704	533
gene-SAOUHSC_02705	CP000253.1	2487184	2487288	-	105	SAOUHSC_02705	6
gene-SAOUHSC_02706	CP000253.1	2487383	2488693	+	1311	SAOUHSC_02706	3078
gene-SAOUHSC_02707	CP000253.1	2488633	2488815	-	183	SAOUHSC_02707	32
gene-SAOUHSC_02708	CP000253.1	2489229	2490158	+	930	SAOUHSC_02708	436
gene-SAOUHSC_02709	CP000253.1	2490726	2491673	+	948	SAOUHSC_02709	1097
gene-SAOUHSC_02710	CP000253.1	2491675	2492652	+	978	SAOUHSC_02710	1206
gene-SAOUHSC_02711	CP000253.1	2492704	2493171	-	468	SAOUHSC_02711	39
gene-SAOUHSC_02712	CP000253.1	2493182	2493874	-	693	SAOUHSC_02712	85
gene-SAOUHSC_02713	CP000253.1	2493885	2495000	-	1116	SAOUHSC_02713	95
gene-SAOUHSC_02714	CP000253.1	2494978	2495985	-	1008	SAOUHSC_02714	61
gene-SAOUHSC_02715	CP000253.1	2495987	2497345	-	1359	SAOUHSC_02715	64
gene-SAOUHSC_02716	CP000253.1	2497323	2498009	-	687	SAOUHSC_02716	15
gene-SAOUHSC_A02577	CP000253.1	2498063	2498230	-	168	SAOUHSC_A02577	1
gene-SAOUHSC_02717	CP000253.1	2498230	2498373	-	144	SAOUHSC_02717	1
gene-SAOUHSC_02718	CP000253.1	2498461	2500194	-	1734	SAOUHSC_02718	115
gene-SAOUHSC_02719	CP000253.1	2500219	2501982	-	1764	SAOUHSC_02719	67
gene-SAOUHSC_02720	CP000253.1	2502476	2502583	-	108	SAOUHSC_02720	0
gene-SAOUHSC_02721	CP000253.1	2502610	2502717	-	108	SAOUHSC_02721	650
gene-SAOUHSC_02722	CP000253.1	2502851	2503237	-	387	SAOUHSC_02722	169
gene-SAOUHSC_02723	CP000253.1	2503505	2504647	+	1143	SAOUHSC_02723	4113
gene-SAOUHSC_02724	CP000253.1	2504707	2505366	+	660	SAOUHSC_02724	9282
gene-SAOUHSC_02725	CP000253.1	2505548	2506759	+	1212	SAOUHSC_02725	552
gene-SAOUHSC_02726	CP000253.1	2506882	2507355	-	474	SAOUHSC_02726	41
gene-SAOUHSC_02727	CP000253.1	2507555	2508124	+	570	SAOUHSC_02727	197
gene-SAOUHSC_02728	CP000253.1	2508187	2508993	-	807	SAOUHSC_02728	102
gene-SAOUHSC_02729	CP000253.1	2509280	2510689	+	1410	SAOUHSC_02729	350
gene-SAOUHSC_02731	CP000253.1	2510827	2512905	+	2079	SAOUHSC_02731	1076
gene-SAOUHSC_02732	CP000253.1	2512984	2513085	-	102	SAOUHSC_02732	1
gene-SAOUHSC_02733	CP000253.1	2513045	2514874	-	1830	SAOUHSC_02733	1069
gene-SAOUHSC_02734	CP000253.1	2514968	2515072	-	105	SAOUHSC_02734	1
gene-SAOUHSC_02736	CP000253.1	2515106	2516602	+	1497	SAOUHSC_02736	571
gene-SAOUHSC_02737	CP000253.1	2516694	2517545	-	852	SAOUHSC_02737	229
gene-SAOUHSC_02738	CP000253.1	2517701	2517898	+	198	SAOUHSC_02738	12
gene-SAOUHSC_02739	CP000253.1	2517867	2518802	-	936	SAOUHSC_02739	104
gene-SAOUHSC_02740	CP000253.1	2519028	2520428	-	1401	SAOUHSC_02740	228
gene-SAOUHSC_02741	CP000253.1	2520722	2521417	-	696	SAOUHSC_02741	292
gene-SAOUHSC_02742	CP000253.1	2521417	2522358	-	942	SAOUHSC_02742	308
gene-SAOUHSC_02743	CP000253.1	2522375	2523010	-	636	SAOUHSC_02743	98
gene-SAOUHSC_02744	CP000253.1	2523007	2524233	-	1227	SAOUHSC_02744	151
gene-SAOUHSC_02745	CP000253.1	2524560	2524679	-	120	SAOUHSC_02745	3
gene-SAOUHSC_02746	CP000253.1	2524759	2524899	-	141	SAOUHSC_02746	6
gene-SAOUHSC_02747	CP000253.1	2524903	2525502	-	600	SAOUHSC_02747	500
gene-SAOUHSC_02750	CP000253.1	2525682	2527319	+	1638	SAOUHSC_02750	1345
gene-SAOUHSC_02751	CP000253.1	2527927	2529279	+	1353	SAOUHSC_02751	752
gene-SAOUHSC_02752	CP000253.1	2529341	2530468	-	1128	SAOUHSC_02752	1344
gene-SAOUHSC_02753	CP000253.1	2530924	2531700	-	777	SAOUHSC_02753	344
gene-SAOUHSC_02754	CP000253.1	2531693	2532355	-	663	SAOUHSC_02754	137
gene-SAOUHSC_02755	CP000253.1	2532603	2533679	-	1077	SAOUHSC_02755	1006
gene-SAOUHSC_02756	CP000253.1	2534034	2534300	-	267	SAOUHSC_02756	1159
gene-SAOUHSC_02757	CP000253.1	2534300	2534557	-	258	SAOUHSC_02757	1166
gene-SAOUHSC_02758	CP000253.1	2534663	2534857	-	195	SAOUHSC_02758	32
gene-SAOUHSC_02759	CP000253.1	2534916	2535371	+	456	SAOUHSC_02759	415
gene-SAOUHSC_02760	CP000253.1	2535539	2537116	-	1578	SAOUHSC_02760	216
gene-SAOUHSC_02761	CP000253.1	2537311	2538060	+	750	SAOUHSC_02761	90
gene-SAOUHSC_02762	CP000253.1	2538284	2539477	-	1194	SAOUHSC_02762	608
gene-SAOUHSC_02763	CP000253.1	2539489	2540238	-	750	SAOUHSC_02763	267
gene-SAOUHSC_02764	CP000253.1	2540231	2541046	-	816	SAOUHSC_02764	174
gene-SAOUHSC_02765	CP000253.1	2541043	2541912	-	870	SAOUHSC_02765	109
gene-SAOUHSC_02766	CP000253.1	2541909	2542844	-	936	SAOUHSC_02766	354
gene-SAOUHSC_02767	CP000253.1	2542857	2544455	-	1599	SAOUHSC_02767	1113
gene-SAOUHSC_02768	CP000253.1	2544598	2545812	-	1215	SAOUHSC_02768	279
gene-SAOUHSC_02769	CP000253.1	2545892	2546710	-	819	SAOUHSC_02769	291
gene-SAOUHSC_02770	CP000253.1	2546721	2547542	-	822	SAOUHSC_02770	320
gene-SAOUHSC_02771	CP000253.1	2548409	2548774	-	366	SAOUHSC_02771	100
gene-SAOUHSC_02772	CP000253.1	2549037	2549675	-	639	SAOUHSC_02772	401
gene-SAOUHSC_02773	CP000253.1	2550088	2551626	+	1539	SAOUHSC_02773	382
gene-SAOUHSC_02774	CP000253.1	2551738	2552160	-	423	SAOUHSC_02774	478
gene-SAOUHSC_02775	CP000253.1	2552612	2553031	-	420	SAOUHSC_02775	79
gene-SAOUHSC_02776	CP000253.1	2553049	2553468	-	420	SAOUHSC_02776	13
gene-SAOUHSC_A02635	CP000253.1	2553422	2553643	+	222	SAOUHSC_A02635	1
gene-SAOUHSC_02777	CP000253.1	2553735	2554157	-	423	SAOUHSC_02777	25
gene-SAOUHSC_02778	CP000253.1	2554408	2555103	-	696	SAOUHSC_02778	76
gene-SAOUHSC_02779	CP000253.1	2555392	2555673	+	282	SAOUHSC_02779	123
gene-SAOUHSC_02780	CP000253.1	2555609	2555794	+	186	SAOUHSC_02780	86
gene-SAOUHSC_02781	CP000253.1	2555933	2556124	-	192	SAOUHSC_02781	265
gene-SAOUHSC_02782	CP000253.1	2556559	2556681	+	123	SAOUHSC_02782	27
gene-SAOUHSC_02783	CP000253.1	2556685	2557479	-	795	SAOUHSC_02783	104
gene-SAOUHSC_02784	CP000253.1	2558015	2558302	-	288	SAOUHSC_02784	27
gene-SAOUHSC_02785	CP000253.1	2558305	2558631	-	327	SAOUHSC_02785	22
gene-SAOUHSC_02786	CP000253.1	2558631	2558924	-	294	SAOUHSC_02786	4
gene-SAOUHSC_02787	CP000253.1	2558843	2559955	-	1113	SAOUHSC_02787	67
gene-SAOUHSC_02788	CP000253.1	2559952	2560737	-	786	SAOUHSC_02788	82
gene-SAOUHSC_02789	CP000253.1	2560849	2561550	-	702	SAOUHSC_02789	33
gene-SAOUHSC_02790	CP000253.1	2561928	2564789	-	2862	SAOUHSC_02790	392
gene-SAOUHSC_02791	CP000253.1	2564791	2565183	-	393	SAOUHSC_02791	26
gene-SAOUHSC_02793	CP000253.1	2565300	2567108	+	1809	SAOUHSC_02793	242
gene-SAOUHSC_02794	CP000253.1	2567392	2567658	+	267	SAOUHSC_02794	27
gene-SAOUHSC_02795	CP000253.1	2567802	2568110	+	309	SAOUHSC_02795	10
gene-SAOUHSC_02796	CP000253.1	2568218	2568451	-	234	SAOUHSC_02796	5
gene-SAOUHSC_02797	CP000253.1	2568432	2569625	-	1194	SAOUHSC_02797	104
gene-SAOUHSC_02798	CP000253.1	2570009	2574892	-	4884	SAOUHSC_02798	765
gene-SAOUHSC_02799	CP000253.1	2575197	2575517	-	321	SAOUHSC_02799	5
gene-SAOUHSC_02800	CP000253.1	2575879	2576622	+	744	SAOUHSC_02800	2
gene-SAOUHSC_02801	CP000253.1	2576833	2577615	-	783	SAOUHSC_02801	198
gene-SAOUHSC_02802	CP000253.1	2577879	2580632	-	2754	SAOUHSC_02802	3486
gene-SAOUHSC_02803	CP000253.1	2581383	2584355	-	2973	SAOUHSC_02803	2337
gene-SAOUHSC_02804	CP000253.1	2584423	2584524	-	102	SAOUHSC_02804	3
gene-SAOUHSC_02805	CP000253.1	2584573	2584875	-	303	SAOUHSC_02805	3
gene-SAOUHSC_02806	CP000253.1	2584907	2586265	-	1359	SAOUHSC_02806	829
gene-SAOUHSC_02808	CP000253.1	2586382	2587935	-	1554	SAOUHSC_02808	498
gene-SAOUHSC_02809	CP000253.1	2587959	2588639	-	681	SAOUHSC_02809	225
gene-SAOUHSC_02810	CP000253.1	2588793	2589557	-	765	SAOUHSC_02810	521
gene-SAOUHSC_02811	CP000253.1	2589722	2590414	-	693	SAOUHSC_02811	150
gene-SAOUHSC_02812	CP000253.1	2590645	2591061	-	417	SAOUHSC_02812	1882
gene-SAOUHSC_02813	CP000253.1	2591200	2592045	-	846	SAOUHSC_02813	728
gene-SAOUHSC_02814	CP000253.1	2591843	2593093	-	1251	SAOUHSC_02814	1131
gene-SAOUHSC_02815	CP000253.1	2593502	2594779	-	1278	SAOUHSC_02815	1580
gene-SAOUHSC_02816	CP000253.1	2595326	2595937	+	612	SAOUHSC_02816	86
gene-SAOUHSC_02817	CP000253.1	2595946	2596044	-	99	SAOUHSC_02817	0
gene-SAOUHSC_02818	CP000253.1	2596034	2597197	-	1164	SAOUHSC_02818	91
gene-SAOUHSC_02819	CP000253.1	2597190	2597648	-	459	SAOUHSC_02819	20
gene-SAOUHSC_02820	CP000253.1	2598082	2598777	+	696	SAOUHSC_02820	87
gene-SAOUHSC_02821	CP000253.1	2598779	2599549	+	771	SAOUHSC_02821	85
gene-SAOUHSC_02822	CP000253.1	2599922	2601886	+	1965	SAOUHSC_02822	367
gene-SAOUHSC_A02680	CP000253.1	2601899	2602111	+	213	SAOUHSC_A02680	67
gene-SAOUHSC_02823	CP000253.1	2602404	2603309	+	906	SAOUHSC_02823	182
gene-SAOUHSC_02824	CP000253.1	2603414	2604007	-	594	SAOUHSC_02824	70
gene-SAOUHSC_02825	CP000253.1	2604029	2604901	-	873	SAOUHSC_02825	56
gene-SAOUHSC_02826	CP000253.1	2605075	2605509	-	435	SAOUHSC_02826	161
gene-SAOUHSC_02827	CP000253.1	2605736	2606020	+	285	SAOUHSC_02827	94
gene-SAOUHSC_02828	CP000253.1	2606191	2606997	+	807	SAOUHSC_02828	1156
gene-SAOUHSC_02829	CP000253.1	2607117	2607788	-	672	SAOUHSC_02829	418
gene-SAOUHSC_02830	CP000253.1	2608103	2609050	+	948	SAOUHSC_02830	3147
gene-SAOUHSC_02831	CP000253.1	2609299	2610099	-	801	SAOUHSC_02831	122
gene-SAOUHSC_02832	CP000253.1	2610420	2611055	+	636	SAOUHSC_02832	29
gene-SAOUHSC_02833	CP000253.1	2611061	2611792	+	732	SAOUHSC_02833	106
gene-SAOUHSC_02834	CP000253.1	2611952	2612572	-	621	SAOUHSC_02834	439
gene-SAOUHSC_02836	CP000253.1	2612766	2613257	+	492	SAOUHSC_02836	137
gene-SAOUHSC_02837	CP000253.1	2613695	2613865	-	171	SAOUHSC_02837	44
gene-SAOUHSC_02838	CP000253.1	2613927	2614025	-	99	SAOUHSC_02838	15
gene-SAOUHSC_02839	CP000253.1	2614044	2614943	-	900	SAOUHSC_02839	898
gene-SAOUHSC_02840	CP000253.1	2614957	2615637	-	681	SAOUHSC_02840	404
gene-SAOUHSC_02841	CP000253.1	2615640	2616635	-	996	SAOUHSC_02841	754
gene-SAOUHSC_02842	CP000253.1	2617234	2617437	+	204	SAOUHSC_02842	40
gene-SAOUHSC_02843	CP000253.1	2617620	2618555	+	936	SAOUHSC_02843	82
gene-SAOUHSC_02844	CP000253.1	2618637	2619605	-	969	SAOUHSC_02844	330
gene-SAOUHSC_02845	CP000253.1	2619738	2620082	-	345	SAOUHSC_02845	68
gene-SAOUHSC_02846	CP000253.1	2620124	2620534	-	411	SAOUHSC_02846	82
gene-SAOUHSC_02848	CP000253.1	2620914	2622980	-	2067	SAOUHSC_02848	1891
gene-SAOUHSC_02849	CP000253.1	2623281	2625020	-	1740	SAOUHSC_02849	2473
gene-SAOUHSC_02850	CP000253.1	2625067	2625756	-	690	SAOUHSC_02850	635
gene-SAOUHSC_02851	CP000253.1	2625749	2626144	-	396	SAOUHSC_02851	17
gene-SAOUHSC_02852	CP000253.1	2626357	2627184	-	828	SAOUHSC_02852	140
gene-SAOUHSC_02853	CP000253.1	2627402	2627620	+	219	SAOUHSC_02853	4001
gene-SAOUHSC_02855	CP000253.1	2628010	2628441	+	432	SAOUHSC_02855	170
gene-SAOUHSC_02856	CP000253.1	2628706	2628810	-	105	SAOUHSC_02856	38
gene-SAOUHSC_02857	CP000253.1	2628973	2629107	-	135	SAOUHSC_02857	9
gene-SAOUHSC_02858	CP000253.1	2629201	2629458	-	258	SAOUHSC_02858	31
gene-SAOUHSC_02859	CP000253.1	2630037	2631314	-	1278	SAOUHSC_02859	484
gene-SAOUHSC_02860	CP000253.1	2631568	2632734	+	1167	SAOUHSC_02860	1495
gene-SAOUHSC_02861	CP000253.1	2632904	2633425	-	522	SAOUHSC_02861	228
gene-SAOUHSC_02862	CP000253.1	2633834	2635939	+	2106	SAOUHSC_02862	956
gene-SAOUHSC_02863	CP000253.1	2636008	2636178	-	171	SAOUHSC_02863	38
gene-SAOUHSC_02864	CP000253.1	2636191	2638185	-	1995	SAOUHSC_02864	282
gene-SAOUHSC_02865	CP000253.1	2638197	2638424	-	228	SAOUHSC_02865	22
gene-SAOUHSC_02866	CP000253.1	2638640	2641108	-	2469	SAOUHSC_02866	399
gene-SAOUHSC_02867	CP000253.1	2641274	2641822	+	549	SAOUHSC_02867	469
gene-SAOUHSC_02868	CP000253.1	2641899	2642066	-	168	SAOUHSC_02868	54
gene-SAOUHSC_02869	CP000253.1	2642178	2643722	-	1545	SAOUHSC_02869	1811
gene-SAOUHSC_02871	CP000253.1	2643912	2644511	-	600	SAOUHSC_02871	69
gene-SAOUHSC_02872	CP000253.1	2644750	2644941	+	192	SAOUHSC_02872	3998
gene-SAOUHSC_02873	CP000253.1	2645181	2647589	+	2409	SAOUHSC_02873	1668
gene-SAOUHSC_02874	CP000253.1	2647869	2648075	+	207	SAOUHSC_02874	190
gene-SAOUHSC_02875	CP000253.1	2648165	2649163	-	999	SAOUHSC_02875	243
gene-SAOUHSC_02876	CP000253.1	2649186	2650340	-	1155	SAOUHSC_02876	186
gene-SAOUHSC_02877	CP000253.1	2650767	2652275	-	1509	SAOUHSC_02877	247
gene-SAOUHSC_02879	CP000253.1	2652287	2653150	-	864	SAOUHSC_02879	93
gene-SAOUHSC_02880	CP000253.1	2653187	2654314	-	1128	SAOUHSC_02880	145
gene-SAOUHSC_02881	CP000253.1	2654320	2655813	-	1494	SAOUHSC_02881	159
gene-SAOUHSC_02882	CP000253.1	2655806	2656294	-	489	SAOUHSC_02882	35
gene-SAOUHSC_02883	CP000253.1	2656469	2657236	-	768	SAOUHSC_02883	450
gene-SAOUHSC_02885	CP000253.1	2657597	2659408	-	1812	SAOUHSC_02885	7938
gene-SAOUHSC_02886	CP000253.1	2659920	2660408	-	489	SAOUHSC_02886	47
gene-SAOUHSC_02887	CP000253.1	2660684	2661385	-	702	SAOUHSC_02887	10029
gene-SAOUHSC_02888	CP000253.1	2661993	2663048	-	1056	SAOUHSC_02888	121
gene-SAOUHSC_02889	CP000253.1	2663175	2663303	-	129	SAOUHSC_02889	1
