# Program:featureCounts v2.0.6; Command:"featureCounts" "--extraAttributes" "Name" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "16" "-a" "reference.gff" "-o" "countsSRR10379724.txt" "SRR10379724_trimmed.bam" 
Geneid	Chr	Start	End	Strand	Length	Name	SRR10379724_trimmed.bam
gene-SAOUHSC_02643	CP000253.1	2427987	2428661	+	675	SAOUHSC_02643	659
gene-SAOUHSC_02644	CP000253.1	2428654	2430027	+	1374	SAOUHSC_02644	1900
gene-SAOUHSC_02645	CP000253.1	2430190	2430633	+	444	SAOUHSC_02645	25656
gene-SAOUHSC_02646	CP000253.1	2430630	2431085	+	456	SAOUHSC_02646	26367
gene-SAOUHSC_02647	CP000253.1	2431151	2432629	-	1479	SAOUHSC_02647	6161
gene-SAOUHSC_02648	CP000253.1	2433010	2434608	-	1599	SAOUHSC_02648	26030
gene-SAOUHSC_02649	CP000253.1	2434925	2436598	+	1674	SAOUHSC_02649	4137
gene-SAOUHSC_02650	CP000253.1	2436751	2437380	-	630	SAOUHSC_02650	20994
gene-SAOUHSC_02651	CP000253.1	2437694	2438209	-	516	SAOUHSC_02651	846
gene-SAOUHSC_02652	CP000253.1	2438502	2439404	+	903	SAOUHSC_02652	1668
gene-SAOUHSC_02653	CP000253.1	2439450	2439785	-	336	SAOUHSC_02653	235
gene-SAOUHSC_02654	CP000253.1	2439887	2440921	-	1035	SAOUHSC_02654	660
gene-SAOUHSC_02655	CP000253.1	2440932	2441048	-	117	SAOUHSC_02655	2
gene-SAOUHSC_02656	CP000253.1	2441153	2441584	-	432	SAOUHSC_02656	1723
gene-SAOUHSC_02657	CP000253.1	2441636	2441728	+	93	SAOUHSC_02657	17
gene-SAOUHSC_02658	CP000253.1	2441791	2443068	-	1278	SAOUHSC_02658	1066
gene-SAOUHSC_02659	CP000253.1	2443229	2443852	+	624	SAOUHSC_02659	2883
gene-SAOUHSC_02660	CP000253.1	2443898	2444842	+	945	SAOUHSC_02660	4050
gene-SAOUHSC_02661	CP000253.1	2444928	2446178	-	1251	SAOUHSC_02661	585
gene-SAOUHSC_02662	CP000253.1	2446156	2446371	-	216	SAOUHSC_02662	51
gene-SAOUHSC_02663	CP000253.1	2446357	2446938	+	582	SAOUHSC_02663	2898
gene-SAOUHSC_02664	CP000253.1	2448426	2450531	+	2106	SAOUHSC_02664	3684
gene-SAOUHSC_02665	CP000253.1	2450602	2451024	+	423	SAOUHSC_02665	14074
gene-SAOUHSC_02666	CP000253.1	2451289	2451645	+	357	SAOUHSC_02666	1942
gene-SAOUHSC_02667	CP000253.1	2452049	2453326	-	1278	SAOUHSC_02667	15455
gene-SAOUHSC_02668	CP000253.1	2453508	2453873	-	366	SAOUHSC_02668	1095
gene-SAOUHSC_02669	CP000253.1	2454271	2454717	+	447	SAOUHSC_02669	6844
gene-SAOUHSC_02670	CP000253.1	2454933	2455361	+	429	SAOUHSC_02670	3145
gene-SAOUHSC_02671	CP000253.1	2455468	2456637	-	1170	SAOUHSC_02671	1332
gene-SAOUHSC_02672	CP000253.1	2457007	2457645	+	639	SAOUHSC_02672	164
gene-SAOUHSC_02673	CP000253.1	2457715	2457921	+	207	SAOUHSC_02673	48
gene-SAOUHSC_02674	CP000253.1	2457900	2458640	+	741	SAOUHSC_02674	287
gene-SAOUHSC_02675	CP000253.1	2458898	2459500	-	603	SAOUHSC_02675	1340
gene-SAOUHSC_02676	CP000253.1	2459574	2460608	-	1035	SAOUHSC_02676	3250
gene-SAOUHSC_02677	CP000253.1	2460632	2461084	-	453	SAOUHSC_02677	1837
gene-SAOUHSC_02678	CP000253.1	2461104	2461781	-	678	SAOUHSC_02678	1055
gene-SAOUHSC_02679	CP000253.1	2461774	2462364	-	591	SAOUHSC_02679	391
gene-SAOUHSC_02680	CP000253.1	2462342	2463787	-	1446	SAOUHSC_02680	1485
gene-SAOUHSC_02681	CP000253.1	2463891	2467580	-	3690	SAOUHSC_02681	2058
gene-SAOUHSC_02682	CP000253.1	2467889	2468866	-	978	SAOUHSC_02682	1471
gene-SAOUHSC_02683	CP000253.1	2468857	2469171	-	315	SAOUHSC_02683	281
gene-SAOUHSC_02684	CP000253.1	2469175	2471580	-	2406	SAOUHSC_02684	1256
gene-SAOUHSC_02685	CP000253.1	2471646	2472377	-	732	SAOUHSC_02685	133
gene-SAOUHSC_02686	CP000253.1	2472607	2473143	-	537	SAOUHSC_02686	580
gene-SAOUHSC_02687	CP000253.1	2473376	2474200	-	825	SAOUHSC_02687	3477
gene-SAOUHSC_02688	CP000253.1	2474417	2474599	-	183	SAOUHSC_02688	52
gene-SAOUHSC_02689	CP000253.1	2474683	2475150	-	468	SAOUHSC_02689	458
gene-SAOUHSC_02690	CP000253.1	2475336	2476886	-	1551	SAOUHSC_02690	2315
gene-SAOUHSC_02691	CP000253.1	2477181	2477447	-	267	SAOUHSC_02691	1839
gene-SAOUHSC_02692	CP000253.1	2477447	2477698	-	252	SAOUHSC_02692	976
gene-SAOUHSC_02693	CP000253.1	2477863	2477964	-	102	SAOUHSC_02693	45
gene-SAOUHSC_02694	CP000253.1	2477971	2478570	-	600	SAOUHSC_02694	2546
gene-SAOUHSC_02695	CP000253.1	2478589	2478939	-	351	SAOUHSC_02695	1064
gene-SAOUHSC_02696	CP000253.1	2479206	2480456	+	1251	SAOUHSC_02696	524
gene-SAOUHSC_02697	CP000253.1	2480553	2481284	-	732	SAOUHSC_02697	8490
gene-SAOUHSC_02698	CP000253.1	2481281	2482000	-	720	SAOUHSC_02698	5392
gene-SAOUHSC_02699	CP000253.1	2481981	2482760	-	780	SAOUHSC_02699	4275
gene-SAOUHSC_02700	CP000253.1	2482881	2484239	-	1359	SAOUHSC_02700	5915
gene-SAOUHSC_02701	CP000253.1	2484250	2484393	-	144	SAOUHSC_02701	103
gene-SAOUHSC_02702	CP000253.1	2484494	2484598	+	105	SAOUHSC_02702	157
gene-SAOUHSC_02703	CP000253.1	2484752	2485438	-	687	SAOUHSC_02703	13534
gene-SAOUHSC_02704	CP000253.1	2485765	2486631	-	867	SAOUHSC_02704	2028
gene-SAOUHSC_02705	CP000253.1	2487184	2487288	-	105	SAOUHSC_02705	36
gene-SAOUHSC_02706	CP000253.1	2487383	2488693	+	1311	SAOUHSC_02706	26904
gene-SAOUHSC_02707	CP000253.1	2488633	2488815	-	183	SAOUHSC_02707	152
gene-SAOUHSC_02708	CP000253.1	2489229	2490158	+	930	SAOUHSC_02708	11994
gene-SAOUHSC_02709	CP000253.1	2490726	2491673	+	948	SAOUHSC_02709	14198
gene-SAOUHSC_02710	CP000253.1	2491675	2492652	+	978	SAOUHSC_02710	11219
gene-SAOUHSC_02711	CP000253.1	2492704	2493171	-	468	SAOUHSC_02711	173
gene-SAOUHSC_02712	CP000253.1	2493182	2493874	-	693	SAOUHSC_02712	382
gene-SAOUHSC_02713	CP000253.1	2493885	2495000	-	1116	SAOUHSC_02713	368
gene-SAOUHSC_02714	CP000253.1	2494978	2495985	-	1008	SAOUHSC_02714	201
gene-SAOUHSC_02715	CP000253.1	2495987	2497345	-	1359	SAOUHSC_02715	117
gene-SAOUHSC_02716	CP000253.1	2497323	2498009	-	687	SAOUHSC_02716	35
gene-SAOUHSC_A02577	CP000253.1	2498063	2498230	-	168	SAOUHSC_A02577	4
gene-SAOUHSC_02717	CP000253.1	2498230	2498373	-	144	SAOUHSC_02717	4
gene-SAOUHSC_02718	CP000253.1	2498461	2500194	-	1734	SAOUHSC_02718	243
gene-SAOUHSC_02719	CP000253.1	2500219	2501982	-	1764	SAOUHSC_02719	168
gene-SAOUHSC_02720	CP000253.1	2502476	2502583	-	108	SAOUHSC_02720	5
gene-SAOUHSC_02721	CP000253.1	2502610	2502717	-	108	SAOUHSC_02721	4254
gene-SAOUHSC_02722	CP000253.1	2502851	2503237	-	387	SAOUHSC_02722	971
gene-SAOUHSC_02723	CP000253.1	2503505	2504647	+	1143	SAOUHSC_02723	4794
gene-SAOUHSC_02724	CP000253.1	2504707	2505366	+	660	SAOUHSC_02724	7822
gene-SAOUHSC_02725	CP000253.1	2505548	2506759	+	1212	SAOUHSC_02725	11108
gene-SAOUHSC_02726	CP000253.1	2506882	2507355	-	474	SAOUHSC_02726	403
gene-SAOUHSC_02727	CP000253.1	2507555	2508124	+	570	SAOUHSC_02727	4254
gene-SAOUHSC_02728	CP000253.1	2508187	2508993	-	807	SAOUHSC_02728	570
gene-SAOUHSC_02729	CP000253.1	2509280	2510689	+	1410	SAOUHSC_02729	4912
gene-SAOUHSC_02731	CP000253.1	2510827	2512905	+	2079	SAOUHSC_02731	8010
gene-SAOUHSC_02732	CP000253.1	2512984	2513085	-	102	SAOUHSC_02732	6
gene-SAOUHSC_02733	CP000253.1	2513045	2514874	-	1830	SAOUHSC_02733	15391
gene-SAOUHSC_02734	CP000253.1	2514968	2515072	-	105	SAOUHSC_02734	1
gene-SAOUHSC_02736	CP000253.1	2515106	2516602	+	1497	SAOUHSC_02736	3351
gene-SAOUHSC_02737	CP000253.1	2516694	2517545	-	852	SAOUHSC_02737	1328
gene-SAOUHSC_02738	CP000253.1	2517701	2517898	+	198	SAOUHSC_02738	121
gene-SAOUHSC_02739	CP000253.1	2517867	2518802	-	936	SAOUHSC_02739	1761
gene-SAOUHSC_02740	CP000253.1	2519028	2520428	-	1401	SAOUHSC_02740	8132
gene-SAOUHSC_02741	CP000253.1	2520722	2521417	-	696	SAOUHSC_02741	794
gene-SAOUHSC_02742	CP000253.1	2521417	2522358	-	942	SAOUHSC_02742	791
gene-SAOUHSC_02743	CP000253.1	2522375	2523010	-	636	SAOUHSC_02743	316
gene-SAOUHSC_02744	CP000253.1	2523007	2524233	-	1227	SAOUHSC_02744	643
gene-SAOUHSC_02745	CP000253.1	2524560	2524679	-	120	SAOUHSC_02745	5
gene-SAOUHSC_02746	CP000253.1	2524759	2524899	-	141	SAOUHSC_02746	19
gene-SAOUHSC_02747	CP000253.1	2524903	2525502	-	600	SAOUHSC_02747	1463
gene-SAOUHSC_02750	CP000253.1	2525682	2527319	+	1638	SAOUHSC_02750	3010
gene-SAOUHSC_02751	CP000253.1	2527927	2529279	+	1353	SAOUHSC_02751	14373
gene-SAOUHSC_02752	CP000253.1	2529341	2530468	-	1128	SAOUHSC_02752	2894
gene-SAOUHSC_02753	CP000253.1	2530924	2531700	-	777	SAOUHSC_02753	3362
gene-SAOUHSC_02754	CP000253.1	2531693	2532355	-	663	SAOUHSC_02754	1447
gene-SAOUHSC_02755	CP000253.1	2532603	2533679	-	1077	SAOUHSC_02755	6351
gene-SAOUHSC_02756	CP000253.1	2534034	2534300	-	267	SAOUHSC_02756	3802
gene-SAOUHSC_02757	CP000253.1	2534300	2534557	-	258	SAOUHSC_02757	4997
gene-SAOUHSC_02758	CP000253.1	2534663	2534857	-	195	SAOUHSC_02758	77
gene-SAOUHSC_02759	CP000253.1	2534916	2535371	+	456	SAOUHSC_02759	3381
gene-SAOUHSC_02760	CP000253.1	2535539	2537116	-	1578	SAOUHSC_02760	1907
gene-SAOUHSC_02761	CP000253.1	2537311	2538060	+	750	SAOUHSC_02761	807
gene-SAOUHSC_02762	CP000253.1	2538284	2539477	-	1194	SAOUHSC_02762	828
gene-SAOUHSC_02763	CP000253.1	2539489	2540238	-	750	SAOUHSC_02763	178
gene-SAOUHSC_02764	CP000253.1	2540231	2541046	-	816	SAOUHSC_02764	150
gene-SAOUHSC_02765	CP000253.1	2541043	2541912	-	870	SAOUHSC_02765	112
gene-SAOUHSC_02766	CP000253.1	2541909	2542844	-	936	SAOUHSC_02766	508
gene-SAOUHSC_02767	CP000253.1	2542857	2544455	-	1599	SAOUHSC_02767	1314
gene-SAOUHSC_02768	CP000253.1	2544598	2545812	-	1215	SAOUHSC_02768	160
gene-SAOUHSC_02769	CP000253.1	2545892	2546710	-	819	SAOUHSC_02769	174
gene-SAOUHSC_02770	CP000253.1	2546721	2547542	-	822	SAOUHSC_02770	198
gene-SAOUHSC_02771	CP000253.1	2548409	2548774	-	366	SAOUHSC_02771	1416
gene-SAOUHSC_02772	CP000253.1	2549037	2549675	-	639	SAOUHSC_02772	7402
gene-SAOUHSC_02773	CP000253.1	2550088	2551626	+	1539	SAOUHSC_02773	10160
gene-SAOUHSC_02774	CP000253.1	2551738	2552160	-	423	SAOUHSC_02774	10579
gene-SAOUHSC_02775	CP000253.1	2552612	2553031	-	420	SAOUHSC_02775	529
gene-SAOUHSC_02776	CP000253.1	2553049	2553468	-	420	SAOUHSC_02776	288
gene-SAOUHSC_A02635	CP000253.1	2553422	2553643	+	222	SAOUHSC_A02635	27
gene-SAOUHSC_02777	CP000253.1	2553735	2554157	-	423	SAOUHSC_02777	815
gene-SAOUHSC_02778	CP000253.1	2554408	2555103	-	696	SAOUHSC_02778	1791
gene-SAOUHSC_02779	CP000253.1	2555392	2555673	+	282	SAOUHSC_02779	3247
gene-SAOUHSC_02780	CP000253.1	2555609	2555794	+	186	SAOUHSC_02780	2196
gene-SAOUHSC_02781	CP000253.1	2555933	2556124	-	192	SAOUHSC_02781	8423
gene-SAOUHSC_02782	CP000253.1	2556559	2556681	+	123	SAOUHSC_02782	137
gene-SAOUHSC_02783	CP000253.1	2556685	2557479	-	795	SAOUHSC_02783	480
gene-SAOUHSC_02784	CP000253.1	2558015	2558302	-	288	SAOUHSC_02784	136
gene-SAOUHSC_02785	CP000253.1	2558305	2558631	-	327	SAOUHSC_02785	156
gene-SAOUHSC_02786	CP000253.1	2558631	2558924	-	294	SAOUHSC_02786	69
gene-SAOUHSC_02787	CP000253.1	2558843	2559955	-	1113	SAOUHSC_02787	571
gene-SAOUHSC_02788	CP000253.1	2559952	2560737	-	786	SAOUHSC_02788	561
gene-SAOUHSC_02789	CP000253.1	2560849	2561550	-	702	SAOUHSC_02789	388
gene-SAOUHSC_02790	CP000253.1	2561928	2564789	-	2862	SAOUHSC_02790	1903
gene-SAOUHSC_02791	CP000253.1	2564791	2565183	-	393	SAOUHSC_02791	245
gene-SAOUHSC_02793	CP000253.1	2565300	2567108	+	1809	SAOUHSC_02793	1268
gene-SAOUHSC_02794	CP000253.1	2567392	2567658	+	267	SAOUHSC_02794	399
gene-SAOUHSC_02795	CP000253.1	2567802	2568110	+	309	SAOUHSC_02795	117
gene-SAOUHSC_02796	CP000253.1	2568218	2568451	-	234	SAOUHSC_02796	49
gene-SAOUHSC_02797	CP000253.1	2568432	2569625	-	1194	SAOUHSC_02797	511
gene-SAOUHSC_02798	CP000253.1	2570009	2574892	-	4884	SAOUHSC_02798	2132
gene-SAOUHSC_02799	CP000253.1	2575197	2575517	-	321	SAOUHSC_02799	18
gene-SAOUHSC_02800	CP000253.1	2575879	2576622	+	744	SAOUHSC_02800	22
gene-SAOUHSC_02801	CP000253.1	2576833	2577615	-	783	SAOUHSC_02801	1364
gene-SAOUHSC_02802	CP000253.1	2577879	2580632	-	2754	SAOUHSC_02802	16087
gene-SAOUHSC_02803	CP000253.1	2581383	2584355	-	2973	SAOUHSC_02803	17080
gene-SAOUHSC_02804	CP000253.1	2584423	2584524	-	102	SAOUHSC_02804	15
gene-SAOUHSC_02805	CP000253.1	2584573	2584875	-	303	SAOUHSC_02805	1
gene-SAOUHSC_02806	CP000253.1	2584907	2586265	-	1359	SAOUHSC_02806	1942
gene-SAOUHSC_02808	CP000253.1	2586382	2587935	-	1554	SAOUHSC_02808	2096
gene-SAOUHSC_02809	CP000253.1	2587959	2588639	-	681	SAOUHSC_02809	2532
gene-SAOUHSC_02810	CP000253.1	2588793	2589557	-	765	SAOUHSC_02810	3248
gene-SAOUHSC_02811	CP000253.1	2589722	2590414	-	693	SAOUHSC_02811	1763
gene-SAOUHSC_02812	CP000253.1	2590645	2591061	-	417	SAOUHSC_02812	32160
gene-SAOUHSC_02813	CP000253.1	2591200	2592045	-	846	SAOUHSC_02813	2705
gene-SAOUHSC_02814	CP000253.1	2591843	2593093	-	1251	SAOUHSC_02814	4177
gene-SAOUHSC_02815	CP000253.1	2593502	2594779	-	1278	SAOUHSC_02815	21732
gene-SAOUHSC_02816	CP000253.1	2595326	2595937	+	612	SAOUHSC_02816	1431
gene-SAOUHSC_02817	CP000253.1	2595946	2596044	-	99	SAOUHSC_02817	0
gene-SAOUHSC_02818	CP000253.1	2596034	2597197	-	1164	SAOUHSC_02818	554
gene-SAOUHSC_02819	CP000253.1	2597190	2597648	-	459	SAOUHSC_02819	79
gene-SAOUHSC_02820	CP000253.1	2598082	2598777	+	696	SAOUHSC_02820	1000
gene-SAOUHSC_02821	CP000253.1	2598779	2599549	+	771	SAOUHSC_02821	872
gene-SAOUHSC_02822	CP000253.1	2599922	2601886	+	1965	SAOUHSC_02822	6416
gene-SAOUHSC_A02680	CP000253.1	2601899	2602111	+	213	SAOUHSC_A02680	474
gene-SAOUHSC_02823	CP000253.1	2602404	2603309	+	906	SAOUHSC_02823	3162
gene-SAOUHSC_02824	CP000253.1	2603414	2604007	-	594	SAOUHSC_02824	399
gene-SAOUHSC_02825	CP000253.1	2604029	2604901	-	873	SAOUHSC_02825	246
gene-SAOUHSC_02826	CP000253.1	2605075	2605509	-	435	SAOUHSC_02826	742
gene-SAOUHSC_02827	CP000253.1	2605736	2606020	+	285	SAOUHSC_02827	1668
gene-SAOUHSC_02828	CP000253.1	2606191	2606997	+	807	SAOUHSC_02828	1177
gene-SAOUHSC_02829	CP000253.1	2607117	2607788	-	672	SAOUHSC_02829	1004
gene-SAOUHSC_02830	CP000253.1	2608103	2609050	+	948	SAOUHSC_02830	1926
gene-SAOUHSC_02831	CP000253.1	2609299	2610099	-	801	SAOUHSC_02831	348
gene-SAOUHSC_02832	CP000253.1	2610420	2611055	+	636	SAOUHSC_02832	45
gene-SAOUHSC_02833	CP000253.1	2611061	2611792	+	732	SAOUHSC_02833	204
gene-SAOUHSC_02834	CP000253.1	2611952	2612572	-	621	SAOUHSC_02834	3657
gene-SAOUHSC_02836	CP000253.1	2612766	2613257	+	492	SAOUHSC_02836	1537
gene-SAOUHSC_02837	CP000253.1	2613695	2613865	-	171	SAOUHSC_02837	996
gene-SAOUHSC_02838	CP000253.1	2613927	2614025	-	99	SAOUHSC_02838	37
gene-SAOUHSC_02839	CP000253.1	2614044	2614943	-	900	SAOUHSC_02839	1427
gene-SAOUHSC_02840	CP000253.1	2614957	2615637	-	681	SAOUHSC_02840	594
gene-SAOUHSC_02841	CP000253.1	2615640	2616635	-	996	SAOUHSC_02841	1423
gene-SAOUHSC_02842	CP000253.1	2617234	2617437	+	204	SAOUHSC_02842	195
gene-SAOUHSC_02843	CP000253.1	2617620	2618555	+	936	SAOUHSC_02843	1838
gene-SAOUHSC_02844	CP000253.1	2618637	2619605	-	969	SAOUHSC_02844	5848
gene-SAOUHSC_02845	CP000253.1	2619738	2620082	-	345	SAOUHSC_02845	1205
gene-SAOUHSC_02846	CP000253.1	2620124	2620534	-	411	SAOUHSC_02846	1679
gene-SAOUHSC_02848	CP000253.1	2620914	2622980	-	2067	SAOUHSC_02848	57650
gene-SAOUHSC_02849	CP000253.1	2623281	2625020	-	1740	SAOUHSC_02849	61130
gene-SAOUHSC_02850	CP000253.1	2625067	2625756	-	690	SAOUHSC_02850	13843
gene-SAOUHSC_02851	CP000253.1	2625749	2626144	-	396	SAOUHSC_02851	55
gene-SAOUHSC_02852	CP000253.1	2626357	2627184	-	828	SAOUHSC_02852	1342
gene-SAOUHSC_02853	CP000253.1	2627402	2627620	+	219	SAOUHSC_02853	54721
gene-SAOUHSC_02855	CP000253.1	2628010	2628441	+	432	SAOUHSC_02855	573
gene-SAOUHSC_02856	CP000253.1	2628706	2628810	-	105	SAOUHSC_02856	1499
gene-SAOUHSC_02857	CP000253.1	2628973	2629107	-	135	SAOUHSC_02857	704
gene-SAOUHSC_02858	CP000253.1	2629201	2629458	-	258	SAOUHSC_02858	1876
gene-SAOUHSC_02859	CP000253.1	2630037	2631314	-	1278	SAOUHSC_02859	3137
gene-SAOUHSC_02860	CP000253.1	2631568	2632734	+	1167	SAOUHSC_02860	18016
gene-SAOUHSC_02861	CP000253.1	2632904	2633425	-	522	SAOUHSC_02861	2060
gene-SAOUHSC_02862	CP000253.1	2633834	2635939	+	2106	SAOUHSC_02862	23179
gene-SAOUHSC_02863	CP000253.1	2636008	2636178	-	171	SAOUHSC_02863	99
gene-SAOUHSC_02864	CP000253.1	2636191	2638185	-	1995	SAOUHSC_02864	823
gene-SAOUHSC_02865	CP000253.1	2638197	2638424	-	228	SAOUHSC_02865	134
gene-SAOUHSC_02866	CP000253.1	2638640	2641108	-	2469	SAOUHSC_02866	2493
gene-SAOUHSC_02867	CP000253.1	2641274	2641822	+	549	SAOUHSC_02867	1672
gene-SAOUHSC_02868	CP000253.1	2641899	2642066	-	168	SAOUHSC_02868	312
gene-SAOUHSC_02869	CP000253.1	2642178	2643722	-	1545	SAOUHSC_02869	21072
gene-SAOUHSC_02871	CP000253.1	2643912	2644511	-	600	SAOUHSC_02871	613
gene-SAOUHSC_02872	CP000253.1	2644750	2644941	+	192	SAOUHSC_02872	2038
gene-SAOUHSC_02873	CP000253.1	2645181	2647589	+	2409	SAOUHSC_02873	5572
gene-SAOUHSC_02874	CP000253.1	2647869	2648075	+	207	SAOUHSC_02874	989
gene-SAOUHSC_02875	CP000253.1	2648165	2649163	-	999	SAOUHSC_02875	3942
gene-SAOUHSC_02876	CP000253.1	2649186	2650340	-	1155	SAOUHSC_02876	4463
gene-SAOUHSC_02877	CP000253.1	2650767	2652275	-	1509	SAOUHSC_02877	4695
gene-SAOUHSC_02879	CP000253.1	2652287	2653150	-	864	SAOUHSC_02879	2477
gene-SAOUHSC_02880	CP000253.1	2653187	2654314	-	1128	SAOUHSC_02880	4932
gene-SAOUHSC_02881	CP000253.1	2654320	2655813	-	1494	SAOUHSC_02881	6548
gene-SAOUHSC_02882	CP000253.1	2655806	2656294	-	489	SAOUHSC_02882	1416
gene-SAOUHSC_02883	CP000253.1	2656469	2657236	-	768	SAOUHSC_02883	795
gene-SAOUHSC_02885	CP000253.1	2657597	2659408	-	1812	SAOUHSC_02885	8871
gene-SAOUHSC_02886	CP000253.1	2659920	2660408	-	489	SAOUHSC_02886	49
gene-SAOUHSC_02887	CP000253.1	2660684	2661385	-	702	SAOUHSC_02887	11329
gene-SAOUHSC_02888	CP000253.1	2661993	2663048	-	1056	SAOUHSC_02888	10152
gene-SAOUHSC_02889	CP000253.1	2663175	2663303	-	129	SAOUHSC_02889	8
gene-SAOUHSC_02890	CP000253.1	2663260	2663397	+	138	SAOUHSC_02890	11
gene-SAOUHSC_02891	CP000253.1	2663458	2664027	+	570	SAOUHSC_02891	804
gene-SAOUHSC_02892	CP000253.1	2664225	2664725	+	501	SAOUHSC_02892	734
gene-SAOUHSC_02893	CP000253.1	2664945	2665175	+	231	SAOUHSC_02893	786
gene-SAOUHSC_02894	CP000253.1	2665325	2665702	-	378	SAOUHSC_02894	833
gene-SAOUHSC_02895	CP000253.1	2665719	2666540	-	822	SAOUHSC_02895	917
gene-SAOUHSC_02896	CP000253.1	2666560	2666859	-	300	SAOUHSC_02896	229
gene-SAOUHSC_02897	CP000253.1	2666990	2667547	+	558	SAOUHSC_02897	681
gene-SAOUHSC_02898	CP000253.1	2667540	2668244	+	705	SAOUHSC_02898	934
gene-SAOUHSC_02899	CP000253.1	2668342	2669352	+	1011	SAOUHSC_02899	4037
gene-SAOUHSC_02900	CP000253.1	2669372	2670202	+	831	SAOUHSC_02900	12326
gene-SAOUHSC_02901	CP000253.1	2670349	2671239	-	891	SAOUHSC_02901	445
gene-SAOUHSC_02902	CP000253.1	2671337	2671855	-	519	SAOUHSC_02902	75
gene-SAOUHSC_02903	CP000253.1	2671852	2672655	-	804	SAOUHSC_02903	278
gene-SAOUHSC_02904	CP000253.1	2672670	2673776	-	1107	SAOUHSC_02904	330
gene-SAOUHSC_02905	CP000253.1	2674110	2674406	-	297	SAOUHSC_02905	148
gene-SAOUHSC_02906	CP000253.1	2674394	2674762	-	369	SAOUHSC_02906	313
gene-SAOUHSC_02907	CP000253.1	2674777	2675055	-	279	SAOUHSC_02907	184
gene-SAOUHSC_02908	CP000253.1	2675397	2676263	-	867	SAOUHSC_02908	3852
gene-SAOUHSC_02909	CP000253.1	2676481	2677545	+	1065	SAOUHSC_02909	3220
gene-SAOUHSC_02910	CP000253.1	2677700	2677975	+	276	SAOUHSC_02910	2160
gene-SAOUHSC_02911	CP000253.1	2678161	2678883	-	723	SAOUHSC_02911	509
gene-SAOUHSC_02912	CP000253.1	2679237	2679686	+	450	SAOUHSC_02912	2911
gene-SAOUHSC_02913	CP000253.1	2679767	2680354	-	588	SAOUHSC_02913	508
gene-SAOUHSC_02914	CP000253.1	2680332	2680430	-	99	SAOUHSC_02914	16
gene-SAOUHSC_02915	CP000253.1	2680487	2682169	+	1683	SAOUHSC_02915	1144
gene-SAOUHSC_02916	CP000253.1	2682298	2682669	-	372	SAOUHSC_02916	1964
gene-SAOUHSC_02918	CP000253.1	2682683	2683534	-	852	SAOUHSC_02918	3924
gene-SAOUHSC_02919	CP000253.1	2683527	2684318	-	792	SAOUHSC_02919	4654
gene-SAOUHSC_02920	CP000253.1	2684418	2685278	+	861	SAOUHSC_02920	2959
gene-SAOUHSC_02921	CP000253.1	2685364	2686068	-	705	SAOUHSC_02921	1926
gene-SAOUHSC_02922	CP000253.1	2686346	2687305	-	960	SAOUHSC_02922	6402
gene-SAOUHSC_A02771	CP000253.1	2687866	2688060	-	195	SAOUHSC_A02771	10
gene-SAOUHSC_02923	CP000253.1	2687992	2689440	+	1449	SAOUHSC_02923	54156
gene-SAOUHSC_02924	CP000253.1	2689521	2690858	-	1338	SAOUHSC_02924	15554
gene-SAOUHSC_02925	CP000253.1	2691116	2691532	+	417	SAOUHSC_02925	887
gene-SAOUHSC_02926	CP000253.1	2691655	2692545	+	891	SAOUHSC_02926	23446
gene-SAOUHSC_02927	CP000253.1	2692738	2694234	-	1497	SAOUHSC_02927	73386
gene-SAOUHSC_02928	CP000253.1	2694530	2694859	+	330	SAOUHSC_02928	307
gene-SAOUHSC_02929	CP000253.1	2694919	2696517	-	1599	SAOUHSC_02929	17728
gene-SAOUHSC_02930	CP000253.1	2696711	2697154	-	444	SAOUHSC_02930	3511
gene-SAOUHSC_02931	CP000253.1	2697435	2697647	-	213	SAOUHSC_02931	1551
gene-SAOUHSC_02932	CP000253.1	2697925	2699634	-	1710	SAOUHSC_02932	508
gene-SAOUHSC_02933	CP000253.1	2699895	2701385	-	1491	SAOUHSC_02933	502
gene-SAOUHSC_02934	CP000253.1	2701454	2701549	+	96	SAOUHSC_02934	2
gene-SAOUHSC_02935	CP000253.1	2701638	2702201	+	564	SAOUHSC_02935	1792
gene-SAOUHSC_02936	CP000253.1	2702389	2703075	-	687	SAOUHSC_02936	2172
gene-SAOUHSC_02937	CP000253.1	2703339	2704943	-	1605	SAOUHSC_02937	1505
gene-SAOUHSC_02939	CP000253.1	2705093	2705254	+	162	SAOUHSC_02939	6
gene-SAOUHSC_02940	CP000253.1	2705270	2705380	-	111	SAOUHSC_02940	3
gene-SAOUHSC_02941	CP000253.1	2705480	2706016	-	537	SAOUHSC_02941	2707
gene-SAOUHSC_02942	CP000253.1	2706013	2707863	-	1851	SAOUHSC_02942	4154
gene-SAOUHSC_02943	CP000253.1	2708110	2709480	-	1371	SAOUHSC_02943	280
gene-SAOUHSC_02944	CP000253.1	2709802	2709897	-	96	SAOUHSC_02944	206
gene-SAOUHSC_02945	CP000253.1	2709973	2710578	-	606	SAOUHSC_02945	1031
gene-SAOUHSC_02947	CP000253.1	2710641	2712521	-	1881	SAOUHSC_02947	1496
gene-SAOUHSC_02948	CP000253.1	2712716	2712808	+	93	SAOUHSC_02948	14
